Y_LAT,X_LONGT,River,CUName,CUNameSPP,CUIndex,Outlook,SMU,,,,,
54.02857947,-128.6076349,,,,,,,,,,,
53.60727204,-132.8215512,Mace Creek,HG-WEST,CO,CO-24,,,,,,,
53.60727204,-132.8215512,Mace Creek,WEST HAIDA GWAII,CM,CM-23,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.60727204,-132.8215512,Mace Creek,WEST HAIDA GWAII,PI,PKO-11,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.60727204,-132.8215512,,,,,,,,,,,
51.65522075,-126.698239,Machmell River,RIVERS INLET,CM,CM-13,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.65522075,-126.698239,Machmell River,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.65522075,-126.698239,Machmell River,OWIKENO,SO,SEL-15-02,,,,,,,
53.16527957,-131.7997013,Macintyre Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
49.31406146,-122.6810064,Macintyre Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.16527957,-131.7997013,Macintyre Creek,HG-EAST,CO,CO-23,,,,,,,
53.16527957,-131.7997013,Macintyre Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.31406146,-122.6810064,Macintyre Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
53.16527957,-131.7997013,,,,,,,,,,,
50.59095453,-128.2285105,Macjack River,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.59095453,-128.2285105,Macjack River,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.59095453,-128.2285105,Macjack River,NW VANCOUVER ISLAND,SO,SER-11,,,,,,,
49.31441852,-123.103327,Mackay Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.31441852,-123.103327,Mackay Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
50.93357293,-126.6353691,Mackenzie River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
50.93357293,-126.6353691,Mackenzie River,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.93357293,-126.6353691,Mackenzie River,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.93357293,-126.6353691,Mackenzie River,MACKENZIE,SO,SEL-11-05,,,,,,,
50.93357293,-126.6353691,,,,,,,,,,,
49.11134027,-124.8279749,Macktush Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.11134027,-124.8279749,Macktush Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.11134027,-124.8279749,Macktush Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.11134027,-124.8279749,Macktush Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
55.45948881,-125.9382912,Maclaing Creek,TAKLA/TREMBLEUR-EARLY STUART TIMING,SO,SEL-06-14,,,,,,,
53.18298747,-132.0294707,Macmillan Creek,HG-EAST,CO,CO-23,,,,,,,
53.18298747,-132.0294707,Macmillan Creek,SKIDEGATE,CM,CM-22,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.18298747,-132.0294707,,,,,,,,,,,
62.86760126,-135.8943669,,,,,,,,,,,
51.71276021,-127.5611482,Macnair Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.71276021,-127.5611482,Macnair Creek,RIVERS INLET,CM,CM-13,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.71276021,-127.5611482,Macnair Creek,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.71276021,-127.5611482,,,,,,,,,,,
51.71276021,-127.5611482,,,,,,,,,,,
51.67320675,-119.607009,Mad River,NORTH THOMPSON_SP_1.3,CN,CK-18,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
53.99568297,-129.7930207,Madeline Creek,LOWER SKEENA,CM,CM-27,Skeena,SKEENA COHO SALMON,,,,,
53.99568297,-129.7930207,Madeline Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
53.99568297,-129.7930207,Madeline Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
53.99568297,-129.7930207,,,,,,,,,,,
54.1969723,-129.1959755,Magar Creek,LOWER SKEENA,CM,CM-27,Skeena,SKEENA COHO SALMON,,,,,
54.1969723,-129.1959755,Magar Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.1969723,-129.1959755,Magar Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
54.1969723,-129.1959755,,,,,,,,,,,
54.1969723,-129.1959755,,,,,,,,,,,
48.98569233,-125.3937891,Maggie River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
48.98569233,-125.3937891,Maggie River,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
48.98569233,-125.3937891,Maggie River,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
48.98569233,-125.3937891,Maggie River,MAGGIE,SO,SEL-13-15,,,,,,,
50.45770728,-127.8656155,Mahatta Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.45770728,-127.8656155,Mahatta Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.45770728,-127.8656155,Mahatta Creek,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
50.45770728,-127.8656155,Mahatta Creek,O'CONNELL,SO,SEL-13-20,,,,,,,
50.45770728,-127.8656155,,,,,,,,,,,
49.34249263,-121.628967,Mahood Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
49.34249263,-121.628967,Mahood Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.34249263,-121.628967,Mahood Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.34249263,-121.628967,,,,,,,,,,,
51.91587699,-120.1946313,Mahood River,NORTH THOMPSON,CO,CO-9,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
51.91587699,-120.1946313,Mahood River,NORTH THOMPSON_SU_1.3,CN,CK-19,Fraser River Summer Run 52,FRASER SUMMER RUN 52 CHINOOK SALMON,,,,,
50.48011988,-127.5827421,Mahwhieclas Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.48011988,-127.5827421,Mahwhieclas Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
48.43331247,-124.0912475,Maidenhair Creek,JUAN DE FUCA-PACHENA,CO,CO-16,WCVI,WCVI COHO SALMON,,,,,
50.13868491,-127.422033,Malksope River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
50.13868491,-127.422033,Malksope River,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
50.13868491,-127.422033,Malksope River,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
50.13868491,-127.422033,Malksope River,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
50.13868491,-127.422033,Malksope River,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
50.13868491,-127.422033,,,,,,,,,,,
49.96100136,-126.9105317,Mamat Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.96100136,-126.9105317,Mamat Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.96100136,-126.9105317,Mamat Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.96100136,-126.9105317,Mamat Creek,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
49.96100136,-126.9105317,,,,,,,,,,,
53.62057906,-132.3100028,Mamin River,HG-GRAHAM ISLAND LOWLANDS,CO,CO-25,,,,,,,
53.62057906,-132.3100028,Mamin River,NORTH HAIDA GWAII,CM,CM-24,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.62057906,-132.3100028,Mamin River,NORTH HAIDA GWAII,SO,SER-15,,,,,,,
53.62057906,-132.3100028,Mamin River,NORTH HAIDA GWAII,PI,PKO-10,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.62057906,-132.3100028,,,,,,,,,,,
49.73218116,-123.14798,Mamquam River,EAST HOWE SOUND-BURRARD INLET,PI,PKO-2,Squamish – Odd only,ECVI/MAINLAND PINK SALMON ,,,,,
49.73218116,-123.14798,Mamquam River,EAST VANCOUVER ISLAND AND GEORGIA STRAIT,SO,SER-08,,,,,,,
49.73218116,-123.14798,Mamquam River,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.73218116,-123.14798,Mamquam River,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.73218116,-123.14798,Mamquam River,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CN,CK-20,,,,,,,
49.73218116,-123.14798,,,,,,,,,,,
49.7298,-123.1213,Mamquam Spawning Channel,EAST HOWE SOUND-BURRARD INLET,PI,PKO-2,Squamish – Odd only,ECVI/MAINLAND PINK SALMON ,,,,,
49.7298,-123.1213,Mamquam Spawning Channel,EAST VANCOUVER ISLAND AND GEORGIA STRAIT,SO,SER-08,,,,,,,
49.7298,-123.1213,Mamquam Spawning Channel,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.7298,-123.1213,Mamquam Spawning Channel,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.7298,-123.1213,Mamquam Spawning Channel,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CN,CK-20,,,,,,,
51.56645698,-120.1366069,Mann Creek,NORTH THOMPSON,CO,CO-9,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
51.56645698,-120.1366069,Mann Creek,NORTH THOMPSON_SU_1.3,CN,CK-19,Fraser River Summer Run 52,FRASER SUMMER RUN 52 CHINOOK SALMON,,,,,
51.56645698,-120.1366069,Mann Creek,KAMLOOPS-EARLY SUMMER TIMING,SO,SEL-10-01,,,,,,,
49.46257467,-123.4469823,Mannion Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.46257467,-123.4469823,Mannion Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
54.75558494,-130.4556417,Manzanita Cove Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.75558494,-130.4556417,Manzanita Cove Creek,PORTLAND INLET,CM,CM-30,,,,,,,
54.75558494,-130.4556417,Manzanita Cove Creek,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO,CO-37,Area 4,NASS COHO SALMON,,,,,
54.75558494,-130.4556417,,,,,,,,,,,
50.68592032,-126.4599473,Maple Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.68592032,-126.4599473,Maple Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.68592032,-126.4599473,Maple Creek,SOUTHERN FJORDS,PI,PKO-7,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.68592032,-126.4599473,,,,,,,,,,,
49.34750317,-123.0010454,Maplewood Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.34750317,-123.0010454,Maplewood Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
50.81571136,-118.9843527,Mara Lake,SHUSWAP COMPLEX-LATE TIMING,SO,SEL-09-03,,,,,,,
50.53776312,-127.5187813,Marble River,NAHWITTI,PI,PKO-5,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.53776312,-127.5187813,Marble River,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.53776312,-127.5187813,Marble River,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.53776312,-127.5187813,Marble River,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
50.53776312,-127.5187813,Marble River,ALICE,SO,SEL-13-01,,,,,,,
50.53776312,-127.5187813,,,,,,,,,,,
51.33407873,-127.4875189,Margaret Creek,SMITH INLET,CO,CO-20,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
49.22791876,-121.733305,Maria Slough,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
49.22791876,-121.733305,Maria Slough,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.22791876,-121.733305,Maria Slough,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.22791876,-121.733305,Maria Slough,MARIA SLOUGH_SU_0.3,CN,CK-7,Fraser River Summer Run 41,FRASER SUMMER RUN 41 CHINOOK SALMON,,,,,
49.22791876,-121.733305,,,,,,,,,,,
50.99690456,-127.0496549,Marion Creek,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
50.99690456,-127.0496549,Marion Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.99690456,-127.0496549,Marion Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.35868349,-131.3473263,Marker Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.35868349,-131.3473263,Marker Creek,HG-EAST,CO,CO-23,,,,,,,
53.60892264,-129.9034156,Markle Inlet Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.60892264,-129.9034156,Markle Inlet Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.60892264,-129.9034156,Markle Inlet Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.60892264,-129.9034156,Markle Inlet Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
53.60892264,-129.9034156,,,,,,,,,,,
52.51521987,-131.5175397,Marko Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.171718,-128.6276891,Marmot Cove Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.171718,-128.6276891,Marmot Cove Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.171718,-128.6276891,Marmot Cove Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.171718,-128.6276891,,,,,,,,,,,
60.68973298,-135.0306437,,,,,,,,,,,
53.08708917,-128.5109019,Marshall Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.08708917,-128.5109019,Marshall Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.08708917,-128.5109019,Marshall Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.08708917,-128.5109019,,,,,,,,,,,
52.46948188,-131.5148999,Marshall Inlet Right Hand Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.46948188,-131.5148999,Marshall Inlet Right Hand Creek,HG-EAST,CO,CO-23,,,,,,,
52.46948188,-131.5148999,,,,,,,,,,,
52.71980452,-120.8989546,Marten Cr. - Lake Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
52.71901947,-120.9026506,Marten Creek,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
52.36030453,-127.722858,Martin River,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.36030453,-127.722858,Martin River,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
52.36030453,-127.722858,Martin River,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.36030453,-127.722858,Martin River,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.36030453,-127.722858,,,,,,,,,,,
52.3755761,-126.5818563,Marty'S Creek,BELLA COOLA-DEAN RIVERS,CO,CO-22,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
49.65592077,-126.6275593,Marvinas Bay Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.65592077,-126.6275593,Marvinas Bay Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.65592077,-126.6275593,Marvinas Bay Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.65592077,-126.6275593,Marvinas Bay Creek,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
49.65592077,-126.6275593,,,,,,,,,,,
52.61785937,-128.4344276,Mary Cove Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.61785937,-128.4344276,Mary Cove Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.61785937,-128.4344276,Mary Cove Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.61785937,-128.4344276,Mary Cove Creek,MARY COVE CREEK,SO,SEL-19-40,,,,,,,
52.61785937,-128.4344276,,,,,,,,,,,
49.73377476,-123.1146857,Mashiter Creek,EAST HOWE SOUND-BURRARD INLET,PI,PKO-2,Squamish – Odd only,ECVI/MAINLAND PINK SALMON ,,,,,
49.73377476,-123.1146857,Mashiter Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.73377476,-123.1146857,Mashiter Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.73377476,-123.1146857,Mashiter Creek,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CN,CK-20,,,,,,,
49.7298,-123.1113,Mashiter Spawning Channel,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.7298,-123.1113,Mashiter Spawning Channel,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
53.01686658,-131.7761486,Mathers Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.01686658,-131.7761486,Mathers Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.01686658,-131.7761486,Mathers Creek,HG-EAST,CO,CO-23,,,,,,,
53.01686658,-131.7761486,Mathers Creek,MATHERS,SO,SEL-17-06,,,,,,,
53.01686658,-131.7761486,,,,,,,,,,,
53.01686658,-131.7761486,,,,,,,,,,,
52.43873625,-131.4751091,Matheson L.H. Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
52.43873625,-131.4751091,Matheson L.H. Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.43873625,-131.4751091,Matheson L.H. Creek,HG-EAST,CO,CO-23,,,,,,,
52.43873625,-131.4751091,,,,,,,,,,,
52.44312809,-131.481999,Matheson R.H. Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
52.44312809,-131.481999,Matheson R.H. Creek,EAST HG,CM,CM-21,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.44312809,-131.481999,Matheson R.H. Creek,HG-EAST,CO,CO-23,,,,,,,
52.44312809,-131.481999,,,,,,,,,,,
50.70490289,-125.8255059,Matsiu Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.70490289,-125.8255059,Matsiu Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.70490289,-125.8255059,Matsiu Creek,SOUTHERN FJORDS,SO,SER-09,,,,,,,
50.70490289,-125.8255059,Matsiu Creek,SOUTHERN FJORDS,PI,PKO-7,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.70490289,-125.8255059,,,,,,,,,,,
54.38099544,-126.1269999,Maxan Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
54.38099544,-126.1269999,Maxan Creek,BULKLEY,SO,SEL-21-03,,,,,,,
54.38099544,-126.1269999,,,,,,,,,,,
53.64320879,-131.9197833,,,,,,,,,,,
54.8263446,-128.8808371,Mayo Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.8263446,-128.8808371,Mayo Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
63.58962386,-135.9123176,,,,,,,,,,,
50.79613106,-126.0102945,Mcalister Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.79613106,-126.0102945,Mcalister Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.79613106,-126.0102945,Mcalister Creek,SOUTHERN FJORDS,PI,PKO-7,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.79613106,-126.0102945,,,,,,,,,,,
49.30838395,-122.9988825,Mccartney Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.30838395,-122.9988825,Mccartney Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
53.63648119,-132.6120085,Mcclinton Creek,HG-GRAHAM ISLAND LOWLANDS,CO,CO-25,,,,,,,
53.63648119,-132.6120085,Mcclinton Creek,NORTH HAIDA GWAII,CM,CM-24,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.63648119,-132.6120085,Mcclinton Creek,NORTH HAIDA GWAII,PI,PKO-10,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.63648119,-132.6120085,,,,,,,,,,,
49.26788292,-124.8539934,Mccoy Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
55.49644395,-127.7782563,Mccully Creek,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.49644395,-127.7782563,Mccully Creek,MIDDLE SKEENA,CM,CM-28,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
55.49644395,-127.7782563,Mccully Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.49644395,-127.7782563,Mccully Creek,SKEENA RIVER,SO,SER-18,,,,,,,
55.49644395,-127.7782563,,,,,,,,,,,
55.49644395,-127.7782563,,,,,,,,,,,
49.67320242,-126.1882374,Mccurdy Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.67320242,-126.1882374,Mccurdy Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.67320242,-126.1882374,Mccurdy Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.67320242,-126.1882374,Mccurdy Creek,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
49.67320242,-126.1882374,,,,,,,,,,,
52.60179043,-129.1493055,Mcdonald Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
