,Grid,Week,Species,cfa,CEU,SS,FS
14379,LZ-265,20,Snow Crab,12,35407,0.000174,6.156
17835,MC-296,20,Snow Crab,12,35407,0.000174,6.156
17847,MC-297,20,Snow Crab,12,35407,0.000174,6.156
17859,MC-298,20,Snow Crab,12,35407,0.000174,6.156
17871,MC-299,20,Snow Crab,12,35407,0.000174,6.156
18795,MD-288,20,Snow Crab,12,35407,0.000174,6.156
18807,MD-289,20,Snow Crab,12,35407,0.000174,6.156
18819,MD-290,20,Snow Crab,12,35407,0.000174,6.156
18891,MD-296,20,Snow Crab,12,35407,0.000174,6.156
18903,MD-297,20,Snow Crab,12,35407,0.000174,6.156
18915,MD-298,20,Snow Crab,12,35407,0.000174,6.156
18927,MD-299,20,Snow Crab,12,35407,0.000174,6.156
18939,MD-300,20,Snow Crab,12,35407,0.000174,6.156
18951,MD-301,20,Snow Crab,12,35407,0.000174,6.156
19791,ME-286,20,Snow Crab,12,35407,0.000174,6.156
19803,ME-287,20,Snow Crab,12,35407,0.000174,6.156
19827,ME-289,20,Snow Crab,12,35407,0.000174,6.156
19911,ME-296,20,Snow Crab,12,35407,0.000174,6.156
19923,ME-297,20,Snow Crab,12,35407,0.000174,6.156
19935,ME-298,20,Snow Crab,12,35407,0.000174,6.156
19959,ME-300,20,Snow Crab,12,35407,0.000174,6.156
19971,ME-301,20,Snow Crab,12,35407,0.000174,6.156
20559,MF-265,20,Snow Crab,12,35407,0.000174,6.156
20571,MF-266,20,Snow Crab,12,35407,0.000174,6.156
20643,MF-272,20,Snow Crab,12,35407,0.000174,6.156
20655,MF-273,20,Snow Crab,12,35407,0.000174,6.156
20787,MF-284,20,Snow Crab,12,35407,0.000174,6.156
20907,MF-294,20,Snow Crab,12,35407,0.000174,6.156
20919,MF-295,20,Snow Crab,12,35407,0.000174,6.156
20955,MF-298,20,Snow Crab,12,35407,0.000174,6.156
20967,MF-299,20,Snow Crab,12,35407,0.000174,6.156
20991,MF-301,20,Snow Crab,12,35407,0.000174,6.156
21003,MF-302,20,Snow Crab,12,35407,0.000174,6.156
21639,MG-265,20,Snow Crab,12,35407,0.000174,6.156
21723,MG-272,20,Snow Crab,12,35407,0.000174,6.156
21807,MG-279,20,Snow Crab,12,35407,0.000174,6.156
21819,MG-280,20,Snow Crab,12,35407,0.000174,6.156
21867,MG-284,20,Snow Crab,12,35407,0.000174,6.156
22011,MG-296,20,Snow Crab,12,35407,0.000174,6.156
22023,MG-297,20,Snow Crab,12,35407,0.000174,6.156
22035,MG-298,20,Snow Crab,12,35407,0.000174,6.156
22059,MG-300,20,Snow Crab,12,35407,0.000174,6.156
22719,MH-265,20,Snow Crab,12,35407,0.000174,6.156
22839,MH-275,20,Snow Crab,12,35407,0.000174,6.156
22875,MH-278,20,Snow Crab,12,35407,0.000174,6.156
23103,MH-297,20,Snow Crab,12,35407,0.000174,6.156
23115,MH-298,20,Snow Crab,12,35407,0.000174,6.156
23127,MH-299,20,Snow Crab,12,35407,0.000174,6.156
23139,MH-300,20,Snow Crab,12,35407,0.000174,6.156
23931,MI-274,20,Snow Crab,12,35407,0.000174,6.156
23943,MI-275,20,Snow Crab,12,35407,0.000174,6.156
24207,MI-297,20,Snow Crab,12,35407,0.000174,6.156
24219,MI-298,20,Snow Crab,12,35407,0.000174,6.156
24231,MI-299,20,Snow Crab,12,35407,0.000174,6.156
24831,MJ-261,20,Snow Crab,12,35407,0.000174,6.156
24843,MJ-262,20,Snow Crab,12,35407,0.000174,6.156
24879,MJ-265,20,Snow Crab,12,35407,0.000174,6.156
24975,MJ-273,20,Snow Crab,12,35407,0.000174,6.156
25023,MJ-277,20,Snow Crab,12,35407,0.000174,6.156
25287,MJ-299,20,Snow Crab,12,35407,0.000174,6.156
25863,MK-257,20,Snow Crab,12,35407,0.000174,6.156
27099,ML-266,20,Snow Crab,12,35407,0.000174,6.156
27207,ML-275,20,Snow Crab,12,35407,0.000174,6.156
27219,ML-276,20,Snow Crab,12,35407,0.000174,6.156
27231,ML-277,20,Snow Crab,12,35407,0.000174,6.156
27459,ML-296,20,Snow Crab,12,35407,0.000174,6.156
27471,ML-297,20,Snow Crab,12,35407,0.000174,6.156
29175,MN-258,20,Snow Crab,12,35407,0.000174,6.156
29343,MN-272,20,Snow Crab,12,35407,0.000174,6.156
29391,MN-276,20,Snow Crab,12,35407,0.000174,6.156
29595,MN-293,20,Snow Crab,12,35407,0.000174,6.156
30495,MO-271,20,Snow Crab,12,35407,0.000174,6.156
30507,MO-272,20,Snow Crab,12,35407,0.000174,6.156
31659,MP-267,20,Snow Crab,12,35407,0.000174,6.156
31683,MP-269,20,Snow Crab,12,35407,0.000174,6.156
31707,MP-271,20,Snow Crab,12,35407,0.000174,6.156
31935,MP-290,20,Snow Crab,12,35407,0.000174,6.156
32847,MQ-261,20,Snow Crab,12,35407,0.000174,6.156
32907,MQ-266,20,Snow Crab,12,35407,0.000174,6.156
34131,MR-262,20,Snow Crab,12,35407,0.000174,6.156
34143,MR-263,20,Snow Crab,12,35407,0.000174,6.156
34155,MR-264,20,Snow Crab,12,35407,0.000174,6.156
34275,MR-274,20,Snow Crab,12,35407,0.000174,6.156
34515,MR-294,20,Snow Crab,12,35407,0.000174,6.156
34575,MR-299,20,Snow Crab,12,35407,0.000174,6.156
34587,MR-300,20,Snow Crab,12,35407,0.000174,6.156
35847,MS-293,20,Snow Crab,12,35407,0.000174,6.156
35883,MS-296,20,Snow Crab,12,35407,0.000174,6.156
35907,MS-298,20,Snow Crab,12,35407,0.000174,6.156
35919,MS-299,20,Snow Crab,12,35407,0.000174,6.156
35931,MS-300,20,Snow Crab,12,35407,0.000174,6.156
38199,MU-265,20,Snow Crab,12,35407,0.000174,6.156
38211,MU-266,20,Snow Crab,12,35407,0.000174,6.156
39495,MV-265,20,Snow Crab,12,35407,0.000174,6.156
39507,MV-266,20,Snow Crab,12,35407,0.000174,6.156
39519,MV-267,20,Snow Crab,12,35407,0.000174,6.156
40743,MW-267,20,Snow Crab,12,35407,0.000174,6.156
42111,MX-282,20,Snow Crab,12,35407,0.000174,6.156
42363,MX-303,20,Snow Crab,12,35407,0.000174,6.156
43131,MY-267,20,Snow Crab,12,35407,0.000174,6.156
45723,NA-282,20,Snow Crab,12,35407,0.000174,6.156
45747,NA-284,20,Snow Crab,12,35407,0.000174,6.156
47955,NC-264,20,Snow Crab,12,35407,0.000174,6.156
47967,NC-265,20,Snow Crab,12,35407,0.000174,6.156
49167,ND-265,20,Snow Crab,12,35407,0.000174,6.156
49263,ND-273,20,Snow Crab,12,35407,0.000174,6.156
49275,ND-274,20,Snow Crab,12,35407,0.000174,6.156
50379,NE-265,20,Snow Crab,12,35407,0.000174,6.156
50391,NE-266,20,Snow Crab,12,35407,0.000174,6.156
50451,NE-271,20,Snow Crab,12,35407,0.000174,6.156
50463,NE-272,20,Snow Crab,12,35407,0.000174,6.156
50499,NE-275,20,Snow Crab,12,35407,0.000174,6.156
51579,NF-264,20,Snow Crab,12,35407,0.000174,6.156
51615,NF-267,20,Snow Crab,12,35407,0.000174,6.156
51639,NF-269,20,Snow Crab,12,35407,0.000174,6.156
51651,NF-270,20,Snow Crab,12,35407,0.000174,6.156
51663,NF-271,20,Snow Crab,12,35407,0.000174,6.156
51675,NF-272,20,Snow Crab,12,35407,0.000174,6.156
52023,NF-301,20,Snow Crab,12,35407,0.000174,6.156
52827,NG-265,20,Snow Crab,12,35407,0.000174,6.156
52839,NG-266,20,Snow Crab,12,35407,0.000174,6.156
54123,NH-269,20,Snow Crab,12,35407,0.000174,6.156
54135,NH-270,20,Snow Crab,12,35407,0.000174,6.156
54147,NH-271,20,Snow Crab,12,35407,0.000174,6.156
55491,NI-278,20,Snow Crab,12,35407,0.000174,6.156
55515,NI-280,20,Snow Crab,12,35407,0.000174,6.156
59471,NL-290,20,Snow Crab,12,35407,0.000174,6.156
59519,NL-294,20,Snow Crab,12,35407,0.000174,6.156
60543,NM-280,20,Snow Crab,12,35407,0.000174,6.156
60651,NM-289,20,Snow Crab,12,35407,0.000174,6.156
60723,NM-295,20,Snow Crab,12,35407,0.000174,6.156
62771,NO-271,20,Snow Crab,12,35407,0.000174,6.156
63119,NO-300,20,Snow Crab,12,35407,0.000174,6.156
63881,NP-270,20,Snow Crab,12,35407,0.000174,6.156
63893,NP-271,20,Snow Crab,12,35407,0.000174,6.156
63905,NP-272,20,Snow Crab,12,35407,0.000174,6.156
63917,NP-273,20,Snow Crab,12,35407,0.000174,6.156
63977,NP-278,20,Snow Crab,12,35407,0.000174,6.156
65027,NQ-271,20,Snow Crab,12,35407,0.000174,6.156
65051,NQ-273,20,Snow Crab,12,35407,0.000174,6.156
65087,NQ-276,20,Snow Crab,12,35407,0.000174,6.156
66089,NR-270,20,Snow Crab,12,35407,0.000174,6.156
66101,NR-271,20,Snow Crab,12,35407,0.000174,6.156
66497,NR-304,20,Snow Crab,12,35407,0.000174,6.156
66509,NR-305,20,Snow Crab,12,35407,0.000174,6.156
66521,NR-306,20,Snow Crab,12,35407,0.000174,6.156
66593,NR-312,20,Snow Crab,12,35407,0.000174,6.156
66605,NR-313,20,Snow Crab,12,35407,0.000174,6.156
67139,NS-270,20,Snow Crab,12,35407,0.000174,6.156
67319,NS-285,20,Snow Crab,12,35407,0.000174,6.156
67499,NS-300,20,Snow Crab,12,35407,0.000174,6.156
69275,NU-271,20,Snow Crab,12,35407,0.000174,6.156
69779,NU-313,20,Snow Crab,12,35407,0.000174,6.156
70329,NV-272,20,Snow Crab,12,35407,0.000174,6.156
70485,NV-285,20,Snow Crab,12,35407,0.000174,6.156
70821,NV-313,20,Snow Crab,12,35407,0.000174,6.156
71383,NW-272,20,Snow Crab,12,35407,0.000174,6.156
71503,NW-282,20,Snow Crab,12,35407,0.000174,6.156
71515,NW-283,20,Snow Crab,12,35407,0.000174,6.156
72461,NX-276,20,Snow Crab,12,35407,0.000174,6.156
72473,NX-277,20,Snow Crab,12,35407,0.000174,6.156
72893,NX-312,20,Snow Crab,12,35407,0.000174,6.156
73947,NY-312,20,Snow Crab,12,35407,0.000174,6.156
73959,NY-313,20,Snow Crab,12,35407,0.000174,6.156
74533,NZ-270,20,Snow Crab,12,35407,0.000174,6.156
74617,NZ-277,20,Snow Crab,12,35407,0.000174,6.156
74629,NZ-278,20,Snow Crab,12,35407,0.000174,6.156
74641,NZ-279,20,Snow Crab,12,35407,0.000174,6.156
75061,NZ-314,20,Snow Crab,12,35407,0.000174,6.156
75073,NZ-315,20,Snow Crab,12,35407,0.000174,6.156
75659,OA-271,20,Snow Crab,12,35407,0.000174,6.156
76019,OA-301,20,Snow Crab,12,35407,0.000174,6.156
77123,OB-301,20,Snow Crab,12,35407,0.000174,6.156
77195,OB-307,20,Snow Crab,12,35407,0.000174,6.156
77279,OB-314,20,Snow Crab,12,35407,0.000174,6.156
77291,OB-315,20,Snow Crab,12,35407,0.000174,6.156
77903,OC-271,20,Snow Crab,12,35407,0.000174,6.156
78407,OC-313,20,Snow Crab,12,35407,0.000174,6.156
79031,OD-272,20,Snow Crab,12,35407,0.000174,6.156
79295,OD-294,20,Snow Crab,12,35407,0.000174,6.156
79475,OD-309,20,Snow Crab,12,35407,0.000174,6.156
79511,OD-312,20,Snow Crab,12,35407,0.000174,6.156
79523,OD-313,20,Snow Crab,12,35407,0.000174,6.156
80171,OE-272,20,Snow Crab,12,35407,0.000174,6.156
80363,OE-288,20,Snow Crab,12,35407,0.000174,6.156
80387,OE-290,20,Snow Crab,12,35407,0.000174,6.156
80615,OE-309,20,Snow Crab,12,35407,0.000174,6.156
81253,OF-271,20,Snow Crab,12,35407,0.000174,6.156
81277,OF-273,20,Snow Crab,12,35407,0.000174,6.156
81397,OF-283,20,Snow Crab,12,35407,0.000174,6.156
81445,OF-287,20,Snow Crab,12,35407,0.000174,6.156
81457,OF-288,20,Snow Crab,12,35407,0.000174,6.156
81817,OF-318,20,Snow Crab,12,35407,0.000174,6.156
82359,OG-270,20,Snow Crab,12,35407,0.000174,6.156
82527,OG-284,20,Snow Crab,12,35407,0.000174,6.156
82539,OG-285,20,Snow Crab,12,35407,0.000174,6.156
83513,OH-275,20,Snow Crab,12,35407,0.000174,6.156
83537,OH-277,20,Snow Crab,12,35407,0.000174,6.156
83549,OH-278,20,Snow Crab,12,35407,0.000174,6.156
83585,OH-281,20,Snow Crab,12,35407,0.000174,6.156
84561,OI-272,20,Snow Crab,12,35407,0.000174,6.156
84573,OI-273,20,Snow Crab,12,35407,0.000174,6.156
84585,OI-274,20,Snow Crab,12,35407,0.000174,6.156
84597,OI-275,20,Snow Crab,12,35407,0.000174,6.156
84645,OI-279,20,Snow Crab,12,35407,0.000174,6.156
85633,OJ-274,20,Snow Crab,12,35407,0.000174,6.156
86137,OJ-316,20,Snow Crab,12,35407,0.000174,6.156
86149,OJ-317,20,Snow Crab,12,35407,0.000174,6.156
86161,OJ-318,20,Snow Crab,12,35407,0.000174,6.156
87233,OK-319,20,Snow Crab,12,35407,0.000174,6.156
87705,OL-272,20,Snow Crab,12,35407,0.000174,6.156
87717,OL-273,20,Snow Crab,12,35407,0.000174,6.156
87729,OL-274,20,Snow Crab,12,35407,0.000174,6.156
88221,OL-315,20,Snow Crab,12,35407,0.000174,6.156
88269,OL-319,20,Snow Crab,12,35407,0.000174,6.156
88765,OM-272,20,Snow Crab,12,35407,0.000174,6.156
88837,OM-278,20,Snow Crab,12,35407,0.000174,6.156
88849,OM-279,20,Snow Crab,12,35407,0.000174,6.156
88861,OM-280,20,Snow Crab,12,35407,0.000174,6.156
89909,ON-280,20,Snow Crab,12,35407,0.000174,6.156
89921,ON-281,20,Snow Crab,12,35407,0.000174,6.156
90305,ON-314,20,Snow Crab,12,35407,0.000174,6.156
90935,OO-281,20,Snow Crab,12,35407,0.000174,6.156
91319,OO-313,20,Snow Crab,12,35407,0.000174,6.156
91415,OO-321,20,Snow Crab,12,35407,0.000174,6.156
91427,OO-322,20,Snow Crab,12,35407,0.000174,6.156
91439,OO-323,20,Snow Crab,12,35407,0.000174,6.156
92407,OP-322,20,Snow Crab,12,35407,0.000174,6.156
92431,OP-324,20,Snow Crab,12,35407,0.000174,6.156
93459,OQ-322,20,Snow Crab,12,35407,0.000174,6.156
93471,OQ-323,20,Snow Crab,12,35407,0.000174,6.156
93483,OQ-324,20,Snow Crab,12,35407,0.000174,6.156
94031,OR-282,20,Snow Crab,12,35407,0.000174,6.156
96159,OT-281,20,Snow Crab,12,35407,0.000174,6.156
97705,OU-321,20,Snow Crab,12,35407,0.000174,6.156
98231,OV-277,20,Snow Crab,12,35407,0.000174,6.156
98243,OV-278,20,Snow Crab,12,35407,0.000174,6.156
99861,OW-324,20,Snow Crab,12,35407,0.000174,6.156
100771,OX-313,20,Snow Crab,12,35407,0.000174,6.156
100927,OX-326,20,Snow Crab,12,35407,0.000174,6.156
100939,OX-327,20,Snow Crab,12,35407,0.000174,6.156
100963,OX-329,20,Snow Crab,12,35407,0.000174,6.156
101371,OY-276,20,Snow Crab,12,35407,0.000174,6.156
102043,OY-332,20,Snow Crab,12,35407,0.000174,6.156
103092,OZ-334,20,Snow Crab,12,35407,0.000174,6.156
104407,PB-280,20,Snow Crab,12,35407,0.000174,6.156
105056,PB-334,20,Snow Crab,12,35407,0.000174,6.156
105298,PC-279,20,Snow Crab,12,35407,0.000174,6.156
105933,PC-333,20,Snow Crab,12,35407,0.000174,6.156
106091,PD-279,20,Snow Crab,12,35407,0.000174,6.156
106712,PD-333,20,Snow Crab,12,35407,0.000174,6.156
106858,PE-279,20,Snow Crab,12,35407,0.000174,6.156
107206,PE-308,20,Snow Crab,12,35407,0.000174,6.156
107242,PE-311,20,Snow Crab,12,35407,0.000174,6.156
107381,PE-326,20,Snow Crab,12,35407,0.000174,6.156
107441,PE-331,20,Snow Crab,12,35407,0.000174,6.156
107983,PF-312,20,Snow Crab,12,35407,0.000174,6.156
108580,PG-303,20,Snow Crab,12,35407,0.000174,6.156
110540,PJ-299,20,Snow Crab,12,35407,0.000174,6.156
111114,PK-298,20,Snow Crab,12,35407,0.000174,6.156
111126,PK-299,20,Snow Crab,12,35407,0.000174,6.156
111631,PL-299,20,Snow Crab,12,35407,0.000174,6.156
111643,PL-300,20,Snow Crab,12,35407,0.000174,6.156
111655,PL-301,20,Snow Crab,12,35407,0.000174,6.156
112088,PM-299,20,Snow Crab,12,35407,0.000174,6.156
112100,PM-300,20,Snow Crab,12,35407,0.000174,6.156
112517,PN-300,20,Snow Crab,12,35407,0.000174,6.156
112529,PN-301,20,Snow Crab,12,35407,0.000174,6.156
112946,PO-301,20,Snow Crab,12,35407,0.000174,6.156
8345,LS-281,22,Snow Crab,12,32160,0.000192,6.1623
19937,ME-298,22,Snow Crab,12,32160,0.000192,6.1623
22949,MH-284,22,Snow Crab,12,32160,0.000192,6.1623
22961,MH-285,22,Snow Crab,12,32160,0.000192,6.1623
23141,MH-300,22,Snow Crab,12,32160,0.000192,6.1623
24005,MI-280,22,Snow Crab,12,32160,0.000192,6.1623
25937,MK-263,22,Snow Crab,12,32160,0.000192,6.1623
28313,MM-276,22,Snow Crab,12,32160,0.000192,6.1623
29117,MN-253,22,Snow Crab,12,32160,0.000192,6.1623
29393,MN-276,22,Snow Crab,12,32160,0.000192,6.1623
32765,MQ-254,22,Snow Crab,12,32160,0.000192,6.1623
32813,MQ-258,22,Snow Crab,12,32160,0.000192,6.1623
37229,MT-297,22,Snow Crab,12,32160,0.000192,6.1623
49061,ND-256,22,Snow Crab,12,32160,0.000192,6.1623
49073,ND-257,22,Snow Crab,12,32160,0.000192,6.1623
49085,ND-258,22,Snow Crab,12,32160,0.000192,6.1623
49097,ND-259,22,Snow Crab,12,32160,0.000192,6.1623
49109,ND-260,22,Snow Crab,12,32160,0.000192,6.1623
50249,NE-254,22,Snow Crab,12,32160,0.000192,6.1623
50261,NE-255,22,Snow Crab,12,32160,0.000192,6.1623
50273,NE-256,22,Snow Crab,12,32160,0.000192,6.1623
50285,NE-257,22,Snow Crab,12,32160,0.000192,6.1623
51473,NF-255,22,Snow Crab,12,32160,0.000192,6.1623
51485,NF-256,22,Snow Crab,12,32160,0.000192,6.1623
51521,NF-259,22,Snow Crab,12,32160,0.000192,6.1623
51533,NF-260,22,Snow Crab,12,32160,0.000192,6.1623
52721,NG-256,22,Snow Crab,12,32160,0.000192,6.1623
54005,NH-259,22,Snow Crab,12,32160,0.000192,6.1623
55241,NI-257,22,Snow Crab,12,32160,0.000192,6.1623
55253,NI-258,22,Snow Crab,12,32160,0.000192,6.1623
55265,NI-259,22,Snow Crab,12,32160,0.000192,6.1623
58509,NK-309,22,Snow Crab,12,32160,0.000192,6.1623
58521,NK-310,22,Snow Crab,12,32160,0.000192,6.1623
59713,NL-310,22,Snow Crab,12,32160,0.000192,6.1623
63289,NO-314,22,Snow Crab,12,32160,0.000192,6.1623
64303,NP-305,22,Snow Crab,12,32160,0.000192,6.1623
64315,NP-306,22,Snow Crab,12,32160,0.000192,6.1623
64327,NP-307,22,Snow Crab,12,32160,0.000192,6.1623
64339,NP-308,22,Snow Crab,12,32160,0.000192,6.1623
64969,NQ-266,22,Snow Crab,12,32160,0.000192,6.1623
65437,NQ-305,22,Snow Crab,12,32160,0.000192,6.1623
65449,NQ-306,22,Snow Crab,12,32160,0.000192,6.1623
65545,NQ-314,22,Snow Crab,12,32160,0.000192,6.1623
67081,NS-265,22,Snow Crab,12,32160,0.000192,6.1623
67105,NS-267,22,Snow Crab,12,32160,0.000192,6.1623
68167,NT-268,22,Snow Crab,12,32160,0.000192,6.1623
69217,NU-266,22,Snow Crab,12,32160,0.000192,6.1623
69241,NU-268,22,Snow Crab,12,32160,0.000192,6.1623
70571,NV-292,22,Snow Crab,12,32160,0.000192,6.1623
70583,NV-293,22,Snow Crab,12,32160,0.000192,6.1623
73445,NY-270,22,Snow Crab,12,32160,0.000192,6.1623
73961,NY-313,22,Snow Crab,12,32160,0.000192,6.1623
77269,OB-313,22,Snow Crab,12,32160,0.000192,6.1623
78337,OC-307,22,Snow Crab,12,32160,0.000192,6.1623
79045,OD-273,22,Snow Crab,12,32160,0.000192,6.1623
80161,OE-271,22,Snow Crab,12,32160,0.000192,6.1623
81807,OF-317,22,Snow Crab,12,32160,0.000192,6.1623
82517,OG-283,22,Snow Crab,12,32160,0.000192,6.1623
82889,OG-314,22,Snow Crab,12,32160,0.000192,6.1623
82937,OG-318,22,Snow Crab,12,32160,0.000192,6.1623
85103,OI-317,22,Snow Crab,12,32160,0.000192,6.1623
86127,OJ-315,22,Snow Crab,12,32160,0.000192,6.1623
86163,OJ-318,22,Snow Crab,12,32160,0.000192,6.1623
88283,OL-320,22,Snow Crab,12,32160,0.000192,6.1623
89827,ON-273,22,Snow Crab,12,32160,0.000192,6.1623
97155,OU-275,22,Snow Crab,12,32160,0.000192,6.1623
99863,OW-324,22,Snow Crab,12,32160,0.000192,6.1623
101013,OX-333,22,Snow Crab,12,32160,0.000192,6.1623
103432,PA-278,22,Snow Crab,12,32160,0.000192,6.1623
105058,PB-334,22,Snow Crab,12,32160,0.000192,6.1623
106093,PD-279,22,Snow Crab,12,32160,0.000192,6.1623
108158,PF-331,22,Snow Crab,12,32160,0.000192,6.1623
3388,LE-280,21,Snow Crab,12,33435,0.000184,6.1644
3412,LE-282,21,Snow Crab,12,33435,0.000184,6.1644
3616,LF-284,21,Snow Crab,12,33435,0.000184,6.1644
5056,LL-283,21,Snow Crab,12,33435,0.000184,6.1644
6436,LP-273,21,Snow Crab,12,33435,0.000184,6.1644
6952,LQ-272,21,Snow Crab,12,33435,0.000184,6.1644
8944,LT-272,21,Snow Crab,12,33435,0.000184,6.1644
10708,LV-278,21,Snow Crab,12,33435,0.000184,6.1644
12460,LX-268,21,Snow Crab,12,33435,0.000184,6.1644
17572,MC-274,21,Snow Crab,12,33435,0.000184,6.1644
19636,ME-273,21,Snow Crab,12,33435,0.000184,6.1644
20656,MF-273,21,Snow Crab,12,33435,0.000184,6.1644
23824,MI-265,21,Snow Crab,12,33435,0.000184,6.1644
27004,ML-258,21,Snow Crab,12,33435,0.000184,6.1644
27160,ML-271,21,Snow Crab,12,33435,0.000184,6.1644
28060,MM-255,21,Snow Crab,12,33435,0.000184,6.1644
28072,MM-256,21,Snow Crab,12,33435,0.000184,6.1644
28084,MM-257,21,Snow Crab,12,33435,0.000184,6.1644
29584,MN-292,21,Snow Crab,12,33435,0.000184,6.1644
34156,MR-264,21,Snow Crab,12,33435,0.000184,6.1644
37192,MT-294,21,Snow Crab,12,33435,0.000184,6.1644
39508,MV-266,21,Snow Crab,12,33435,0.000184,6.1644
40732,MW-266,21,Snow Crab,12,33435,0.000184,6.1644
43120,MY-266,21,Snow Crab,12,33435,0.000184,6.1644
43132,MY-267,21,Snow Crab,12,33435,0.000184,6.1644
44308,MZ-266,21,Snow Crab,12,33435,0.000184,6.1644
45700,NA-280,21,Snow Crab,12,33435,0.000184,6.1644
45760,NA-285,21,Snow Crab,12,33435,0.000184,6.1644
49264,ND-273,21,Snow Crab,12,33435,0.000184,6.1644
50512,NE-276,21,Snow Crab,12,33435,0.000184,6.1644
51640,NF-269,21,Snow Crab,12,33435,0.000184,6.1644
51748,NF-278,21,Snow Crab,12,33435,0.000184,6.1644
52996,NG-279,21,Snow Crab,12,33435,0.000184,6.1644
56946,NJ-281,21,Snow Crab,12,33435,0.000184,6.1644
62976,NO-288,21,Snow Crab,12,33435,0.000184,6.1644
63990,NP-279,21,Snow Crab,12,33435,0.000184,6.1644
65016,NQ-270,21,Snow Crab,12,33435,0.000184,6.1644
65076,NQ-275,21,Snow Crab,12,33435,0.000184,6.1644
65496,NQ-310,21,Snow Crab,12,33435,0.000184,6.1644
68718,NT-314,21,Snow Crab,12,33435,0.000184,6.1644
69468,NU-287,21,Snow Crab,12,33435,0.000184,6.1644
69492,NU-289,21,Snow Crab,12,33435,0.000184,6.1644
74642,NZ-279,21,Snow Crab,12,33435,0.000184,6.1644
80460,OE-296,21,Snow Crab,12,33435,0.000184,6.1644
87210,OK-317,21,Snow Crab,12,33435,0.000184,6.1644
87222,OK-318,21,Snow Crab,12,33435,0.000184,6.1644
88270,OL-319,21,Snow Crab,12,33435,0.000184,6.1644
94500,OR-321,21,Snow Crab,12,33435,0.000184,6.1644
101816,OY-313,21,Snow Crab,12,33435,0.000184,6.1644
105683,PC-311,21,Snow Crab,12,33435,0.000184,6.1644
107219,PE-309,21,Snow Crab,12,33435,0.000184,6.1644
107900,PF-305,21,Snow Crab,12,33435,0.000184,6.1644
108109,PF-327,21,Snow Crab,12,33435,0.000184,6.1644
108706,PG-313,21,Snow Crab,12,33435,0.000184,6.1644
110565,PJ-301,21,Snow Crab,12,33435,0.000184,6.1644
111656,PL-301,21,Snow Crab,12,33435,0.000184,6.1644
3601,LF-283,18,Snow Crab,12,24023.6571,0.000257,6.1721
5725,LN-283,18,Snow Crab,12,24023.6571,0.000257,6.1721
25081,MJ-282,18,Snow Crab,12,24023.6571,0.000257,6.1721
26137,MK-280,18,Snow Crab,12,24023.6571,0.000257,6.1721
26149,MK-281,18,Snow Crab,12,24023.6571,0.000257,6.1721
27265,ML-280,18,Snow Crab,12,24023.6571,0.000257,6.1721
28357,MM-280,18,Snow Crab,12,24023.6571,0.000257,6.1721
29413,MN-278,18,Snow Crab,12,24023.6571,0.000257,6.1721
29425,MN-279,18,Snow Crab,12,24023.6571,0.000257,6.1721
29437,MN-280,18,Snow Crab,12,24023.6571,0.000257,6.1721
29581,MN-292,18,Snow Crab,12,24023.6571,0.000257,6.1721
31765,MP-276,18,Snow Crab,12,24023.6571,0.000257,6.1721
35785,MS-288,18,Snow Crab,12,24023.6571,0.000257,6.1721
37129,MT-289,18,Snow Crab,12,24023.6571,0.000257,6.1721
38473,MU-288,18,Snow Crab,12,24023.6571,0.000257,6.1721
39733,MV-285,18,Snow Crab,12,24023.6571,0.000257,6.1721
44329,MZ-268,18,Snow Crab,12,24023.6571,0.000257,6.1721
58181,NK-282,18,Snow Crab,12,24023.6571,0.000257,6.1721
59373,NL-282,18,Snow Crab,12,24023.6571,0.000257,6.1721
60565,NM-282,18,Snow Crab,12,24023.6571,0.000257,6.1721
70315,NV-271,18,Snow Crab,12,24023.6571,0.000257,6.1721
70507,NV-287,18,Snow Crab,12,24023.6571,0.000257,6.1721
70519,NV-288,18,Snow Crab,12,24023.6571,0.000257,6.1721
76149,OA-312,18,Snow Crab,12,24023.6571,0.000257,6.1721
76845,OB-278,18,Snow Crab,12,24023.6571,0.000257,6.1721
77217,OB-309,18,Snow Crab,12,24023.6571,0.000257,6.1721
77241,OB-311,18,Snow Crab,12,24023.6571,0.000257,6.1721
77253,OB-312,18,Snow Crab,12,24023.6571,0.000257,6.1721
103102,OZ-335,18,Snow Crab,12,24023.6571,0.000257,6.1721
107252,PE-312,18,Snow Crab,12,24023.6571,0.000257,6.1721
107597,PF-280,18,Snow Crab,12,24023.6571,0.000257,6.1721
107993,PF-313,18,Snow Crab,12,24023.6571,0.000257,6.1721
108302,PG-280,18,Snow Crab,12,24023.6571,0.000257,6.1721
108071,PF-322,31,Snow Crab,19,1398,0.004491,6.278
108081,PF-324,31,Snow Crab,19,1398,0.004491,6.278
108757,PG-321,31,Snow Crab,19,1398,0.004491,6.278
108772,PG-324,31,Snow Crab,19,1398,0.004491,6.278
109421,PH-321,31,Snow Crab,19,1398,0.004491,6.278
6045,LO-277,26,Snow Crab,12,19013,0.000331,6.2844
6057,LO-278,26,Snow Crab,12,19013,0.000331,6.2844
24045,MI-283,26,Snow Crab,12,19013,0.000331,6.2844
38061,MU-253,26,Snow Crab,12,19013,0.000331,6.2844
39345,MV-252,26,Snow Crab,12,19013,0.000331,6.2844
